Mode,Line,Trip purpose: Home-based work,Trip purpose: Home-based school,Trip purpose: Home-based social activity,Trip purpose: Home-based other,Trip purpose: Non-home-based,Count: Trip purpose,Trip frequency: 6-7 days a week,Trip frequency: 5 days a week,Trip frequency: 3-4 days a week,Trip frequency: 1-2 days a week,Trip frequency: 1-3 days a month,Trip frequency: Less than once a month,Count: Trip frequency,Fare: Monthly pass,Fare: Pay-per-ride,Fare: 1-day or 7-day LinkPass,Fare: Other,Count: Fare,Monthly pass type: Reduced-fare pass,Monthly pass type: Local Bus,Monthly pass type: LinkPass or Express Bus,Monthly pass type: Commuter rail or ferry,Count: Monthly pass type,Pay-per-ride type: Full cash fare on board,Pay-per-ride type: Reduced fare,Pay-per-ride type: mTicket (single/multi-ride),Pay-per-ride type: CharlieCard (plastic),Pay-per-ride type: CharlieTicket (paper),Count: Pay-per-ride type,Access to first MBTA service: Walked or bicycled,Access to first MBTA service: Drove alone,Access to first MBTA service: Carpooled,Access to first MBTA service: Dropped off by personal vehicle,Access to first MBTA service: Dropped off by other vehicle,Count: Access to first MBTA service,Previous transit mode: Bus or Silver Line,Previous transit mode: Rail rapid transit,Previous transit mode: Commuter rail or ferry,Count: Previous transit mode,Use alternative modes: Yes,Use alternative modes: No,Count: Use alternative modes,Alternative modes: Walk,Alternative modes: Bicycle,Alternative modes: Drive alone,Alternative modes: Drive or ride in a carpool,Alternative modes: Take a taxi or use a rideshare company,Alternative modes: Take a private shuttle or other transit,Alternative modes: Take a different MBTA service,Alternative modes: Other,Count: Alternative modes,Usable household vehicles: 0,Usable household vehicles: 1,Usable household vehicles: 2,Usable household vehicles: 3 or more,Count: Usable household vehicles,Vehicles per capita: None,Vehicles per capita: 0.01-0.49,Vehicles per capita: 0.50-0.99,Vehicles per capita: 1.00-1.49,Vehicles per capita: 1.50-1.99,Vehicles per capita: 2 or more,Count: Vehicles per capita,Valid driver's license: Yes,Valid driver's license: No,Count: Valid driver's license,"Household income: Less than $14,500","Household income: $14,500 to $28,999","Household income: $29,000 to $43,499","Household income: $43,500 to $57,999","Household income: $58,000 to $75,999","Household income: $76,000 to $108,499","Household income: $108,500 to $151,999","Household income: $152,000 or more",Household income: Prefer not to say,Count: Household income,Low-income classification: Yes,Low-income classification: No,Count: Low-income classification,Race: American Indian or Alaska Native,Race: Asian,Race: Black or African American,Race: Native Hawaiian or other Pacific Islander,Race: White,Race: Other,Race: Prefer not to say,Count: Race,Hispanic or Latino/Latina: Yes,Hispanic or Latino/Latina: No,Hispanic or Latino/Latina: Prefer not to say,Count: Hispanic or Latino/Latina,Minority classification: Yes,Minority classification: No,Count: Minority classification,Age: Under 18,Age: 18 to 21,Age: 22 to 34,Age: 35 to 44,Age: 45 to 64,Age: 65 or over,Count: Age,Gender: Man,Gender: Woman,Gender: Other,Gender: Prefer not to say,Count: Gender,Ability to understand English: Always,Ability to understand English: Often,Ability to understand English: Sometimes,Ability to understand English: Never,Ability to understand English: Prefer not to say,Count: Ability to understand English
Bus,100,0.620689655,0.076149425,0.08908046,0.126436782,0.08908046,158,0.186015831,0.407651715,0.15171504,0.069920844,0.058047493,0.127968338,172,0.709762533,0.221635884,0.058047493,0.011873351,172,0.148698885,0.016728625,0.836431227,0,122,0.107142857,0.053571429,0,0.732142857,0.107142857,38,0.98944591,0,0,0.01055409,0,86,0.058047493,0.941952507,0,86,0.597510373,0.402489627,164,0.125295508,0.021276596,0.208037825,0.229314421,0.186761229,0.042553191,0.354609929,0,96,0.221635884,0.5,0.186015831,0.093667546,172,0.225531915,0.24964539,0.324822695,0.163120567,0.036879433,0,160,0.811748999,0.188251001,170,0.035519126,0.084699454,0.096994536,0.072404372,0.107923497,0.240437158,0.120218579,0.047814208,0.192622951,166,0.269035533,0.730964467,134,0,0.082777036,0.224299065,0,0.552736983,0.129506008,0.046728972,170,0.152298851,0.823275862,0.025862069,158,0.493192133,0.506807867,150,0.011873351,0.069920844,0.407651715,0.127968338,0.313984169,0.069920844,172,0.32585752,0.663588391,0,0.011873351,172,0.939271255,0.035087719,0.024291498,0,0,168
Bus,101,0.753161479,0.086332685,0.024805447,0.098735409,0.037208171,324,0.052838934,0.664658169,0.135341831,0.035225956,0.052838934,0.058864426,340,0.778973889,0.185982593,0.02908841,0.005726065,344,0.104675096,0.052337548,0.820935019,0.022346369,268,0,0.124384236,0,0.875615764,0,64,0.972111554,0.022576361,0,0.005754759,0,178,0.241101092,0.758898908,0,166,0.664658169,0.335341831,340,0.135250266,0.1171459,0.144124956,0.171104011,0.189208378,0,0.567625133,0.008874689,222,0.305496579,0.449162538,0.185656995,0.059919792,334,0.304379741,0.1676046,0.347687791,0.161487644,0.012478591,0.006116956,322,0.813241576,0.186758424,332,0.089879689,0.083746167,0.167728238,0.071950932,0.06581741,0.191554612,0.125737202,0.047888653,0.155697098,334,0.404302878,0.595697122,282,0.012327774,0.134880348,0.061397148,0,0.730239304,0.0551124,0.043026348,326,0.086332685,0.851896887,0.061770428,324,0.311244456,0.688755544,302,0.017928757,0.029959896,0.467091295,0.119839585,0.29346544,0.071950932,334,0.421689606,0.523967727,0.005932606,0.048172757,332,0.952111347,0.024062279,0.017928757,0,0.005897617,334
Bus,104,0.840766152,0.068038879,0.011435106,0.068038879,0.011435106,176,0.210540254,0.547404661,0.126324153,0.052701271,0.031514831,0.031514831,190,0.680238589,0.175311203,0.134076763,0.010373444,194,0.166603126,0.030118185,0.788028974,0.015249714,132,0,0.059171598,0,0.940828402,0,34,0.970892945,0.009866798,0,0.019733596,0,102,0.266059957,0.733940043,0,94,0.637268455,0.362731545,182,0.17834681,0.106918239,0.196316262,0.196316262,0.196316262,0.089398023,0.446540881,0.035489668,112,0.376251014,0.473086286,0.096835272,0.053827428,186,0.359525155,0.258338044,0.247032222,0.123516111,0,0.011305822,178,0.62767666,0.37232334,188,0.107384366,0.18285096,0.204219638,0.107384366,0.086015688,0.118203949,0.064376522,0.010819583,0.118203949,186,0.560908254,0.439091746,164,0,0.086956522,0.217391304,0,0.52173913,0.130434783,0.108558928,184,0.247227482,0.66648634,0.086015688,186,0.559448937,0.440551063,168,0.031184486,0.020702306,0.48951782,0.11451782,0.270702306,0.072851153,192,0.281184486,0.708333333,0.01048218,0,192,0.883029979,0.063704497,0.031852248,0.010706638,0.010706638,188
Bus,105,N/A,N/A,N/A,N/A,N/A,90,0.080052493,0.519685039,0.160104987,0.120734908,0.060367454,0.060367454,100,0.790606654,0.134050881,0.074363992,0,134,0.283415842,0.018564356,0.698019802,0,106,0,0.109489051,0,0.890510949,0,18,1,0,0,0,0,52,0.191666667,0.79375,0.016666667,63,0.661957619,0.339051463,130,0.14375,0.071875,0.2625,0.190625,0.11875,0.046875,0.4765625,0.0234375,84,0.399596367,0.446014127,0.123107972,0.030272452,130,0.405737705,0.202868852,0.219262295,0.155737705,0.015368852,0,128,0.712723658,0.288270378,132,0.047866805,0.095733611,0.253902185,0.126951093,0.111342352,0.126951093,0.063475546,0.047866805,0.126951093,126,0.454112038,0.545887962,110,0.045725646,0.106361829,0.196819085,0,0.621272366,0.07554672,0.029821074,132,0.160676533,0.805496829,0.031712474,124,N/A,N/A,120,0.014677104,0.090019569,0.387475538,0.119373777,0.268101761,0.119373777,134,0.417808219,0.5518591,0.014677104,0.014677104,134,1,0,0,0,0,132
Bus,106,0.685228152,0.083139985,0.07424594,0.120649652,0.03712297,216,0.141663766,0.533240515,0.116602854,0.133310129,0.025060912,0.050121824,240,0.696679219,0.221157138,0.065730914,0.016432729,244,0.188697789,0.047174447,0.752825553,0.011793612,170,0,0.148606811,0,0.852941176,0,54,0.955773956,0.007371007,0.007371007,0.007371007,0.022113022,136,0.113475177,0.877068558,0.009456265,106,0.551674469,0.448325531,232,0.17722372,0.09703504,0.258086253,0.306603774,0.17722372,0.032345013,0.27425876,0.016172507,124,0.277290277,0.436995437,0.168129168,0.117585118,238,0.274205469,0.238728751,0.300813008,0.150406504,0.026607539,0.00886918,226,0.745840708,0.254159292,236,0.092313092,0.142857143,0.083889084,0.100737101,0.100737101,0.15970516,0.083889084,0.025272025,0.21024921,238,0.404264771,0.595735229,188,0.008568368,0.093895037,0.230631917,0.008568368,0.572652624,0.076758301,0.076758301,234,0.079453067,0.849593496,0.070953437,226,0.460687961,0.539312039,204,0.058475461,0.025060912,0.316742081,0.158371041,0.358510268,0.083188305,240,0.336258336,0.638820639,0,0.025272025,238,0.94980695,0.033696034,0.008424008,0.008424008,0,238
Bus,108,0.626315789,0.140350877,0.018596491,0.149473684,0.065614035,214,0.189042949,0.459249239,0.198173825,0.036185323,0.044978018,0.072032465,222,0.675684816,0.216097396,0.089956037,0.017923571,222,0.27977978,0.026526527,0.693193193,0,150,0,0.208137715,0,0.791862285,0,48,0.958698373,0.01689612,0,0.008135169,0.016270338,120,0.22972973,0.77027027,0,100,0.547096317,0.452903683,212,0.184979138,0.111265647,0.240611961,0.148122392,0.259388039,0.036856745,0.33310153,0,108,0.327303754,0.463481229,0.145392491,0.063481229,220,0.323918484,0.257061137,0.247765463,0.171254916,0,0,210,0.609215017,0.390784983,220,0.194299618,0.083420229,0.157455683,0.074035454,0.139033716,0.083420229,0.009384776,0.027806743,0.231491137,216,0.566259611,0.433740389,166,0.018256976,0.165001722,0.146744747,0,0.550465036,0.091629349,0.100930072,218,0.074736842,0.82245614,0.102807018,214,0.446884984,0.553115016,188,0.1,0.090784983,0.318088737,0.163481229,0.254607509,0.072696246,220,0.381911263,0.563822526,0,0.054607509,220,0.909705783,0.054108894,0.027054447,0,0.009130876,222
Bus,109,0.652010907,0.072597137,0.043626449,0.173824131,0.058282209,138,0.150773196,0.534149485,0.109536082,0.082152062,0.068621134,0.054768041,146,0.602533172,0.179433052,0.141133896,0.076899879,156,0.149149149,0.149149149,0.681181181,0.021521522,94,0.072268908,0.285714286,0,0.643697479,0,28,0.974720752,0,0,0.025279248,0,80,0.43814433,0.56185567,0,73,0.506741925,0.493258075,150,0.15779703,0.026608911,0.15779703,0.315594059,0.315594059,0.026608911,0.368193069,0,76,0.567705022,0.283852511,0.148760331,0,148,0.552123552,0.223938224,0.164268164,0.05967006,0,0,134,0.546566322,0.453433678,150,0.133270618,0.226716839,0.186578865,0.079962371,0.106616494,0.079962371,0.040137974,0.040137974,0.106616494,150,0.611793612,0.387855388,134,0.027768703,0.097353806,0.083306109,0,0.652727867,0.138843515,0.0418164,144,0.194380921,0.736360666,0.069585103,144,0.384587554,0.615412446,130,0,0.106616494,0.253370963,0.093446221,0.453433678,0.093446221,150,0.466603951,0.506741925,0.013483851,0.013483851,150,0.908077994,0.039616218,0.026307645,0.026307645,0,152
Bus,110,0.714285714,0.065775951,0.054813292,0.087701268,0.076738609,182,0.166564792,0.529339853,0.127444988,0.088325183,0.058679707,0.029339853,204,0.747481108,0.171599496,0.080919395,0,198,0.121314238,0.040438079,0.837826453,0,148,0,0.058715596,0,0.941284404,0,34,0.990024938,0,0,0,0.009975062,100,0.210099751,0.789900249,0,100,0.659912718,0.340087282,200,0.184652278,0.015347722,0.153956835,0.184652278,0.153956835,0.061390887,0.492086331,0.015347722,130,0.277160494,0.44537037,0.187962963,0.089197531,202,0.276616915,0.266003317,0.287230514,0.170149254,0,0,188,0.70308642,0.29691358,202,0.122455471,0.09192112,0.132633588,0.132633588,0.173346056,0.081743003,0.030534351,0.040712468,0.19370229,196,0.430544594,0.569455406,158,0,0.071564885,0.163167939,0,0.602099237,0.142811705,0.071564885,196,0.275445293,0.663167939,0.061068702,196,0.505531344,0.494803889,186,0.009779951,0.048899756,0.323655257,0.196210269,0.35299511,0.068765281,204,0.313569682,0.656784841,0,0.029339853,204,0.882334963,0.048899756,0.058679707,0.009779951,0,204
Bus,111,0.606939357,0.135327635,0.021876272,0.166056166,0.06980057,458,0.171736037,0.450373533,0.171736037,0.087780149,0.061099253,0.057274991,524,0.593160273,0.25852751,0.144502525,0.003809693,526,0.307692308,0.121732636,0.512770724,0.057654966,312,0.044208362,0.132625086,0,0.808773132,0.014736121,136,0.967780608,0.006443878,0,0.006443878,0.019331635,311,0.142294946,0.857705054,0,225,0.48830436,0.51169564,512,0.193536265,0.040398346,0.169297257,0.153137918,0.193536265,0.064449455,0.395152198,0.016159339,248,0.460908346,0.355420042,0.152361882,0.031218713,512,0.467150497,0.25,0.204927426,0.073720397,0.004106188,0,488,0.56204841,0.438041908,516,0.171839447,0.164012014,0.16792573,0.093747156,0.078092291,0.109402021,0.039046145,0.019568581,0.156275598,512,0.597195254,0.402804746,432,0.012369355,0.082270592,0.193403011,0.004123118,0.489692204,0.201649247,0.057627769,486,0.330672113,0.617526922,0.051800965,502,0.625582548,0.374516609,470,0.027412281,0.129385965,0.352887427,0.145102339,0.251005117,0.094115497,510,0.406972543,0.581376445,0,0.011651012,516,0.903179191,0.023211705,0.06204841,0,0.011651012,516
Bus,112,0.54003268,0.158496732,0.031862745,0.236928105,0.031045752,126,0.222301644,0.458184417,0.097212294,0.069335239,0.12508935,0.027877055,144,0.652609006,0.291636883,0.013581129,0.041458184,144,0.318729463,0.128148959,0.553121577,0,94,0,0.379901961,0,0.620098039,0,42,0.987306065,0,0,0,0.014104372,73,0.384493671,0.615506329,0,65,0.569692638,0.430307362,144,0.175032175,0.024453024,0.074646075,0,0.4002574,0.05019305,0.424710425,0.05019305,80,0.457352941,0.414705882,0.128676471,0,140,0.446555819,0.215360253,0.215360253,0.09263658,0,0.03087886,130,0.60333081,0.397426192,136,0.213970588,0.142647059,0.171323529,0.057352941,0.086029412,0.128676471,0.028676471,0,0.171323529,140,0.63797693,0.36202307,116,0.029953917,0.029953917,0.194316436,0.014592934,0.642089094,0.089861751,0.044546851,134,0.265273312,0.702572347,0.031350482,128,0.468649518,0.531350482,128,0.043251305,0.087248322,0.260999254,0.087248322,0.333333333,0.188665175,138,0.394202899,0.591304348,0.013768116,0,142,0.915217391,0.042028986,0.042028986,0,0,142
Bus,119,0.74086758,0.03652968,0,0.165525114,0.055936073,108,0.17979798,0.573737374,0.115151515,0.065656566,0.032323232,0.032323232,122,0.68125,0.216964286,0.100892857,0,138,0.21231979,0.127129751,0.659239843,0,94,0,0.197530864,0,0.732510288,0.065843621,30,0.939278937,0.015180266,0,0,0.045540797,65,0.246464646,0.753535354,0,61,0.499533147,0.499533147,132,0.33271028,0.029906542,0.121495327,0.151401869,0.151401869,0,0.454205607,0.029906542,66,0.602901179,0.22030825,0.132366274,0.044424297,136,0.6037182,0.094911937,0.206457926,0.094911937,0,0,126,0.463392857,0.535714286,138,0.205802357,0.22030825,0.16137806,0.05893019,0.117860381,0.087941976,0.014505893,0,0.132366274,136,0.67816092,0.32183908,118,0.045751634,0.075630252,0.060690943,0,0.681605976,0.151260504,0.121381886,132,0.27264239,0.681605976,0.045751634,132,N/A,N/A,120,0,0.071302817,0.242957746,0.128521127,0.399647887,0.156690141,140,0.3625,0.608035714,0,0.028571429,138,0.897552131,0.029011786,0.073436083,0,0,136
Bus,131,0.943478261,0.011594203,0,0.023188406,0.023188406,176,0.054621849,0.74789916,0.154061625,0.033613445,0,0.011204482,182,0.879551821,0.109243697,0,0.011204482,182,0.038216561,0.025477707,0.861464968,0.074840764,160,0,0.102564103,0,0.91025641,0,20,0.966386555,0.022408964,0,0.011204482,0,91,0.022408964,0.977591036,0,91,0.549019608,0.450980392,182,0.080729167,0.122395833,0.223958333,0.223958333,0.122395833,0,0.53125,0,98,0.077030812,0.494397759,0.329131653,0.099439776,182,0.078796562,0.247851003,0.505730659,0.157593123,0,0.011461318,178,0.900560224,0.099439776,182,0.035139092,0,0.035139092,0,0.068814056,0.149341142,0.194729136,0.229868228,0.286969253,174,0.096707819,0.903292181,124,0.022408964,0.054621849,0.022408964,0.011204482,0.834733894,0.011204482,0.088235294,182,0.011331445,0.910764873,0.077903683,180,0.124203822,0.874203822,160,0,0,0.300283286,0.254957507,0.399433428,0.043909348,180,0.37394958,0.593837535,0,0.033613445,182,0.988795518,0,0,0,0.011204482,182
Bus,132,0.737459979,0.062966916,0.03094984,0.113127001,0.056563501,320,0.047474747,0.644444444,0.136363636,0.064646465,0.035353535,0.070707071,338,0.710760118,0.254689042,0.034550839,0,346,0.113888889,0.031944444,0.829166667,0.025,246,0.069767442,0.069767442,0,0.817829457,0.046511628,88,0.887378641,0.038834951,0.011650485,0.044660194,0.017475728,176,0.066666667,0.933333333,0,164,0.470164609,0.529835391,332,0.184269663,0.065168539,0.235955056,0.262921348,0.143820225,0.013483146,0.35505618,0.013483146,152,0.131097561,0.547764228,0.268292683,0.053861789,336,0.128795812,0.220942408,0.362303665,0.270157068,0.012565445,0.006282723,326,0.807192807,0.192807193,342,0.064257028,0.070281124,0.088353414,0.053212851,0.105421687,0.158634538,0.111445783,0.111445783,0.234939759,340,0.29303548,0.708278581,260,0,0.029835391,0.0781893,0,0.807613169,0.04218107,0.065843621,332,0.092729189,0.827186512,0.080084299,324,0.215686275,0.783160323,296,0.011988012,0.046953047,0.227772228,0.222777223,0.415584416,0.075924076,342,0.390909091,0.585858586,0,0.023232323,338,0.965034965,0.017982018,0.005994006,0,0.011988012,342
Bus,134,0.590163934,0.144388398,0.060529634,0.144388398,0.059899117,166,0.139561058,0.440630276,0.172200338,0.139561058,0.054023635,0.054023635,186,0.670310702,0.29689298,0.032796318,0,182,0.312446352,0.082403433,0.557081545,0.048927039,122,0,0.184108527,0,0.813953488,0,54,0.942598187,0.019133938,0.010070493,0,0.029204431,104,0.277427491,0.711223203,0.01261034,83,0.444444444,0.555555556,180,0.15052356,0,0.07460733,0.32460733,0.17539267,0,0.32460733,0,80,0.336937962,0.424018213,0.141149687,0.097894138,184,0.362565445,0.287303665,0.237565445,0.112565445,0,0,160,0.532726238,0.467273762,184,0.119521912,0.119521912,0.163346614,0.076266363,0.141149687,0.1303358,0.043255549,0.021627775,0.184974388,184,0.493370551,0.506629449,150,0.032796318,0.165132336,0.088032221,0,0.637514384,0.055235903,0.066168009,182,0.150943396,0.77906269,0.069993914,172,0.45146871,0.54916986,164,0.064715813,0.042768711,0.333145751,0.150253236,0.279684862,0.12886888,186,0.387169387,0.58075408,0,0.032076533,186,0.956668542,0.021384356,0.010692178,0,0.010692178,186
Bus,136,0.809576837,0.017817372,0.03674833,0.083518931,0.054565702,220,0.083673469,0.55,0.183673469,0.075510204,0.066326531,0.041836735,240,0.648383937,0.280117532,0.040156709,0.032321254,250,0.160120846,0.061933535,0.764350453,0.012084592,162,0.055944056,0.171328671,0,0.772727273,0,70,0.896551724,0.029038113,0,0.036297641,0.036297641,135,0.137078652,0.862921348,0,109,0.633673469,0.366326531,240,0.159869494,0.172920065,0.2137031,0.172920065,0.133768352,0,0.412724307,0.013050571,150,0.162133891,0.461297071,0.29916318,0.077405858,234,0.149885584,0.159038902,0.448512586,0.233409611,0,0.009153318,214,0.791836735,0.208163265,240,0.026852846,0.06122449,0.096670247,0.12244898,0.12244898,0.140708915,0.096670247,0.113856069,0.219119227,228,0.236588721,0.763411279,178,0,0.058641975,0.058641975,0,0.781893004,0.04218107,0.058641975,238,0.064044944,0.880898876,0.05505618,218,0.197575758,0.802424242,202,0.008163265,0.016326531,0.266326531,0.191836735,0.433673469,0.083673469,240,0.358163265,0.625510204,0,0.016326531,240,0.934210526,0.049595142,0.008097166,0,0.008097166,242
Bus,137,0.691620112,0.074860335,0.053631285,0.10726257,0.074860335,188,0.050955414,0.626326964,0.171974522,0.080679406,0,0.071125265,198,0.691224269,0.247020585,0.031419285,0.031419285,194,0.225705329,0.045454545,0.700626959,0.029780564,134,0,0.254385965,0,0.710526316,0.043859649,48,0.884469697,0.026515152,0,0.090909091,0,111,0.181384248,0.818615752,0,88,0.583150985,0.416849015,192,0.199579832,0.119747899,0.239495798,0.119747899,0.140756303,0.021008403,0.359243697,0.021008403,100,0.322757112,0.396061269,0.239606127,0.041575492,192,0.291933419,0.134443022,0.353393086,0.207426376,0.012804097,0,164,0.747346072,0.252653928,198,0.145514223,0.103938731,0.041575492,0.135667396,0.062363239,0.11487965,0.11487965,0.031728665,0.249452954,192,0.389781022,0.611678832,144,0,0.081457663,0.051446945,0.010718114,0.734190782,0.081457663,0.051446945,196,0.031728665,0.896061269,0.073304158,192,0.205063291,0.794936709,166,0.010504202,0.050420168,0.269957983,0.110294118,0.409663866,0.150210084,200,0.409663866,0.539915966,0.010504202,0.039915966,200,0.929621849,0.030462185,0.039915966,0,0,200
Bus,170,N/A,N/A,N/A,N/A,N/A,26,N/A,N/A,N/A,N/A,N/A,N/A,28,N/A,N/A,N/A,N/A,22,N/A,N/A,N/A,N/A,14,N/A,N/A,N/A,N/A,N/A,8,1,0,0,0,0,19,0.130434783,0.782608696,0.130434783,9,N/A,N/A,28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,N/A,N/A,N/A,N/A,26,N/A,N/A,N/A,N/A,N/A,N/A,26,N/A,N/A,28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28,N/A,N/A,26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28,0.068493151,0.931506849,0,28,N/A,N/A,26,N/A,N/A,N/A,N/A,N/A,N/A,28,N/A,N/A,N/A,N/A,28,N/A,N/A,N/A,N/A,N/A,28
Bus,211,0.731231231,0.036036036,0.018018018,0.216216216,0,112,0.085336538,0.599759615,0.143028846,0.043269231,0.070913462,0.057692308,140,0.746231156,0.194723618,0.045226131,0.015075377,134,0.240740741,0.080808081,0.63973064,0.04040404,100,0,0.15483871,0,0.84516129,0,26,0.97309417,0,0,0,0.02690583,75,0.14159292,0.85840708,0,57,0.56122449,0.44005102,132,0.446902655,0.10619469,0.157079646,0.236725664,0.183628319,0.079646018,0.183628319,0,76,0.328125,0.342548077,0.213942308,0.114182692,140,0.328515112,0.218134034,0.358738502,0.077529566,0,0.015768725,128,0.585336538,0.414663462,140,0.107373868,0.091849935,0.091849935,0.107373868,0.076326003,0.138421734,0.015523933,0.107373868,0.261319534,130,0.395796848,0.604203152,96,0.014423077,0.271634615,0.014423077,0,0.686298077,0,0.043269231,140,0.067321178,0.849929874,0.082748948,120,0.409655172,0.590344828,122,0.029268293,0.058536585,0.246341463,0.145121951,0.362195122,0.159756098,138,0.300480769,0.686298077,0.014423077,0,140,0.869512195,0.043902439,0.043902439,0,0.043902439,138
Bus,215,0.734285714,0.063571429,0.025,0.151428571,0.025714286,158,0.172615185,0.528877352,0.103179753,0.068786502,0.080467229,0.046073978,174,0.621025308,0.218689163,0.149253731,0.011680727,174,0.259143156,0.1107628,0.592476489,0.036572623,108,0.053412463,0.103857567,0,0.839762611,0,38,0.978391357,0.010804322,0,0.010804322,0,94,0.295224313,0.678726483,0.026049204,78,0.542176871,0.457823129,166,0.044929397,0.023106547,0.023106547,0.295250321,0.250320924,0.044929397,0.477535302,0,88,0.423638778,0.388446215,0.129482072,0.059096946,170,0.442857143,0.177142857,0.303571429,0.063571429,0.012857143,0,158,0.564409031,0.434926959,170,0.1728223,0.1728223,0.197212544,0.073867596,0.08641115,0.062020906,0.062020906,0.073867596,0.098954704,162,0.602474865,0.397525135,146,0,0.141434263,0.199867198,0,0.529216467,0.094289509,0.059096946,170,0.089725036,0.858900145,0.051374819,156,0.459191457,0.540808543,148,0.011952191,0.023240372,0.306108898,0.235059761,0.317397078,0.105577689,170,0.564409031,0.434926959,0,0,170,0.917662683,0.047144754,0.023240372,0.011952191,0,170
Bus,222,0.77158136,0.052711994,0.008403361,0.139801375,0.025974026,228,0.174844506,0.499654457,0.134761576,0.102971666,0.02349689,0.06357982,252,0.645404664,0.283264746,0.054869684,0.015775034,254,0.158342189,0.011689692,0.805526036,0.024442083,164,0.082324455,0.108958838,0,0.8062954,0,72,0.958530806,0.007109005,0,0.013033175,0.02014218,147,0.148387097,0.824193548,0.027419355,108,0.553116147,0.446883853,246,0.163849155,0.059817945,0.253576073,0.239271782,0.209362809,0.029908973,0.3289987,0,134,0.278372591,0.466809422,0.204853676,0.049250535,244,0.279434851,0.251962323,0.279434851,0.180533752,0,0.008634223,222,0.648083624,0.351916376,250,0.150217707,0.133526851,0.083454282,0.150217707,0.150217707,0.141509434,0.066763425,0.041364296,0.083454282,240,0.399841647,0.600158353,220,0.016288952,0.121813031,0.097733711,0,0.618271955,0.081444759,0.065155807,246,0.067896679,0.847232472,0.084870849,236,0.342741935,0.657258065,216,0,0.08707671,0.325501037,0.190739461,0.325501037,0.071181755,252,0.441015089,0.527434842,0,0.031550069,254,0.960544218,0.023129252,0.007482993,0,0.007482993,256
Bus,225,0.786177106,0.045716343,0.038156947,0.098992081,0.030597552,262,0.097955145,0.685356201,0.091029024,0.083773087,0.021108179,0.021108179,286,0.652586771,0.236083824,0.111001965,0,288,0.106372303,0.053186152,0.829904666,0.010536879,188,0.029126214,0.176144244,0,0.794729542,0,68,0.973668096,0,0,0.006736069,0.019595836,154,0.177068215,0.822931785,0,130,0.492758505,0.507241495,280,0.264909847,0.058945908,0.220527046,0.308599168,0.205963939,0.029126214,0.323855756,0.014563107,136,0.415476586,0.366323481,0.190302225,0.028229824,284,0.404607631,0.183225342,0.267098632,0.145068395,0,0,262,0.617878193,0.381794368,288,0.099331104,0.14180602,0.120401338,0.113377926,0.120401338,0.21270903,0.049498328,0.014046823,0.127759197,282,0.414493865,0.585506135,246,0.020956123,0.229207597,0.083169614,0,0.534708579,0.083169614,0.090373281,288,0.087200599,0.825224551,0.087200599,252,0.471625767,0.528374233,246,0.013752456,0.048461035,0.416502947,0.111001965,0.368041912,0.041584807,288,0.461741425,0.503627968,0.006926121,0.028034301,286,0.958113456,0.034960422,0.006926121,0,0,286
Bus,230,0.699775952,0.155339806,0.02240478,0.078416729,0.044809559,180,0.101154107,0.646300068,0.161575017,0.040733198,0.020366599,0.030549898,198,0.718199609,0.232876712,0.019569472,0.029354207,206,0.135331517,0.067211626,0.797456857,0,148,0,0.12605042,0,0.834733894,0.042016807,48,0.737437186,0.111809045,0,0.084170854,0.065326633,107,0.227696405,0.76298269,0.009320905,101,0.572829132,0.427170868,192,0.200488998,0.055012225,0.290953545,0.290953545,0.145476773,0.090464548,0.381418093,0,110,0.281800391,0.349641226,0.242661448,0.125896934,206,0.244460329,0.18084346,0.329521086,0.244460329,0,0,188,0.67654809,0.32345191,204,0.129704301,0.090053763,0.100134409,0.139784946,0.129704301,0.120295699,0.049731183,0.059811828,0.180107527,200,0.390163934,0.609836066,164,0.009784736,0.13568167,0.242661448,0.019569472,0.553163731,0.019569472,0.039138943,206,0.065010957,0.858290723,0.07596786,184,0.494219653,0.505057803,186,0.019569472,0.116764514,0.300717547,0.125896934,0.330071755,0.106979778,206,0.558629776,0.431488801,0,0.009881423,204,0.960861057,0.009784736,0,0.009784736,0.019569472,206
