Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
China,CHN,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,102.477838,103.3781331,100.5910329,102.9247724,97.55305631,93.7618793,96.60730237,95.04620513,97.79024136,94.21915844,96.76804977,96.84767264,95.53055152,96.40899594,97.13474707,97.0275634,99.04356706,97.11979335,98.32137241,99.19199077,99.29456378,99.36510398,98.5464529,99.3773403,100.1425595,104.1349558,102.5951833,100.1034432,101.1937834,101.4918391,97.80697182,97.1551516,98.78715088,101.6320512,98.22933961,97.8999978,97.58919013,95.17134039,95.26501706,96.6810165,97.14381677,97.47484573,97.13688669,97.6421249,97.08344517,94.73069044,92.48283417,91.47847791,92.04252135,95.43650787,95.46951637,96.81941438,97.3678789,98.11609634,98.34889577,97.22569708,97.67011444,97.88090582,98.85116346,99.26967892,
China,CHN,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.2173048,499.3094336,523.5996961,553.6873636,600.1700304,664.475158,705.7432182,765.0148992,807.0893641,867.1885555,957.1470085,1049.06555,1187.368963,1285.054924,1406.437613,1562.004055,1788.447747,1943.586545,2105.426278,2287.399135,2473.872061,2680.408449,2919.617263,3148.185104,3338.740835,
China,CHN,Military expenditure (current LCU),MS.MIL.XPND.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42935255000,48239063000,52987117000,68492867000,72469127000,86623392400,1.0528E+11,1.21081E+11,1.33507E+11,1.45114E+11,1.7407E+11,1.89824E+11,2.30727E+11,2.66003E+11,2.90742E+11,3.33991E+11,3.76274E+11,4.4123E+11,5.174E+11,6.001E+11,7.217E+11,7.834E+11,8.9147E+11,9.935E+11,1.1145E+12,1.23343E+12,1.33562E+12,1.4391E+12,1.54576E+12,1.67717E+12,1.80355E+12,
China,CHN,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604,2631,5100,6999,13314,26989,66054,289923,622142,1027286,1338370
China,CHN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4261E+11,3.90994E+11,3.59274E+11,4.74522E+11,5.40195E+11,5.93894E+11,6.55996E+11,6.5387E+11,6.52237E+11,5.94552E+11,6.54188E+11,7.31891E+11,7.15843E+11,
China,CHN,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,,7.3648361,,,,,,,,,,,,,,,,,3.095272637,3.406089048,3.958278204,8.382385813,12.16021516,11.60572841,9.641563632,6.499831677,6.91962649,6.96112716,4.441040705,2.683003539,2.246164083,2.156081581,2.175665934,2.483602098,2.320279819,2.189424465,2.087528694,2.105302778,2.421436307,2.55167337,2.56198917,2.709082422,2.955553168,2.979676853,2.97023769,3.098211666,3.280963546,3.743717268,4.380120585,4.656764943,4.112637685,4.100826595,4.453317588,4.581021269,4.859311893,5.053368551,4.876497643,4.348623008,4.239099707,4.826903359,
China,CHN,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,8.859098865,9.780358428,8.567531787,9.502696651,12.17713489,18.77082463,19.0604814,19.19909016,24.55329773,26.27346797,23.69898798,28.33971585,35.80059886,46.18470506,51.36254187,58.69551692,61.74585822,63.18837102,62.35112699,73.67569681,100,108.2342328,131.1726749,183.4293231,249.4085075,293.2811611,351.7229273,424.8951223,503.3094248,447.0292058,620.4880368,774.7991325,808.0938033,866.5697881,870.67735,746.3941624,705.6691731,819.375711,949.1200939,923.6287685,
China,CHN,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,4.772117962,5.97826087,4.593773728,3.051747015,4.049382716,6.08137045,6.404088996,5.233697173,2.285436421,5.435610871,2.975996524,3.13067543,11.91306001,17.3468141,1.041620099,4.886748707,7.115078336,6.631729395,7.116770273,7.108255571,7.202043941,8.706689162,8.654737115,8.829304226,9.690408623,8.680096631,8.421551458,7.560423335,8.916271609,8.300781333,8.037484439,7.82710015,6.358098333,2.640844794,3.40953065,2.791713514,2.617229842,2.674608974,4.152583265
China,CHN,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0.3789075,0.1144109,0.4317071,0,0.471344,0.2117134,0,0,0,0.0475582,0.042864,0.0358409,0.1092314,0.0598393,0.282353,,,0,0.0351721,0.1860488,0.0751886,0.0737936,0.0775597,
China,CHN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.436182951,10.19512545,9.745645447,8.791564714,8.306369399,7.971238327,4.075531654,3.858379199,,,,,,,,,,,,,,,,
China,CHN,Rural population,SP.RUR.TOTL,558984648,550002064,551084460,561172774,570563019,585836641,603653090,620353282,637762514,656497738,675928190,695661123,713898765,730387430,744661478,756942270,768187399,778161684,785011465,788605339,791287529,793935216,797806157,802837860,806618745,810625110,815464944,821058949,826508924,831145763,835019382,836478966,836448460,835478607,833998460,831819843,828956742,825589438,821328874,815968942,809645853,800082679,788406300,775926016,762817902,749352182,735901746,722214159,708173810,693852712,679206337,665196496,651507733,637792141,624030741,610192900,596465626,582840458,568902350,554781038,540822641
China,CHN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.529572582,6.578584322,6.556231438,6.474128469,6.345924438,6.180308344,6.331507316,6.456994386,6.558260982,6.640759381,6.71151096,6.84409226,6.96549575,7.078790573,7.184946894,7.284007673,7.425672543,7.554590132,7.671250434,7.776098289,7.870552948,7.990805284,8.095478082,8.183496727,8.252001821,8.302769311,8.36217903,8.401861409,8.437236795,8.486171802,8.559063345,8.658999451,8.767876723,8.888037138,9.019700914,9.162149771,9.338435065,9.517346991,9.689477183,9.839252828,9.958932541,10.08020513,10.17000569,10.23938625,10.30183178,10.36869136,10.46544009,10.56765482,10.68749544,10.83554086,11.02079887,11.27822094,11.5518607,11.87584975,12.29971303,12.85122331,13.57653384,14.42481655,15.33786422,16.22123582,17.01974682
China,CHN,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.07603169,2.039023333,1.975619419,1.909036104,1.866337608,1.85742341,1.886193952,1.936842826,1.9933474,2.037061777,2.062057379,2.060744498,2.053836746,2.047758984,2.05202419,2.07135504,2.093690788,2.127579687,2.170106077,2.216653971,2.263588416,2.29839783,2.33245469,2.363296294,2.386209764,2.39813495,2.374070328,2.342520862,2.311564995,2.293390767,2.295068317,2.282511021,2.294760425,2.326727069,2.371872161,2.426299399,2.491723735,2.559060065,2.625424337,2.688234229,2.744740815,2.760378565,2.779813356,2.801386364,2.820115261,2.834894467,2.828862134,2.823299265,2.830879029,2.871089451,2.955002392,3.051962442,3.177451162,3.340695619,3.556949507,3.831066325,4.13727407,4.510952402,4.892560788,5.193718266,5.366458802
China,CHN,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.2281093,7.202961324,7.102287037,6.9566153,6.804425698,6.662223728,6.462512348,6.282487592,6.139910269,6.059672099,6.059038493,6.11331885,6.232746728,6.422671261,6.697047722,7.056095046,7.509736887,8.058211305,8.60401618,9.002778066,9.174877235,9.159109603,8.914862646,8.562194544,8.275938867,8.154952304,8.150541716,8.269648118,8.485341847,8.757145876,9.058589054,9.354056571,9.726185397,10.10480913,10.38735277,10.51474218,10.5918554,10.49292944,10.25772668,9.945492222,9.587512479,9.134757593,8.639880639,8.146158068,7.714993295,7.392517035,7.183127592,7.066318474,7.05542238,7.168445014,7.403889366,7.759908654,8.257108105,8.767979591,9.101252902,9.146155365,8.926822407,8.423281763,7.754961874,7.116007842,6.627830825
China,CHN,"Population ages 0-14, total",SP.POP.0014.TO,265641893,263302831,268188604,278443818,287297670,294501997,304216738,310976161,316601067,323033758,330658357,340015460,348297760,355789052,361683794,365103747,365617362,364299712,361610403,357715831,352611901,345762315,339804660,333897749,327940857,323050142,321493844,321547481,322714350,323955099,324546177,328581656,328596758,326580984,325280651,325698399,320435561,319849182,320906193,319203340,312993544,307972185,298071840,285390312,273788404,265351992,258543763,254375415,252408571,251102769,249615182,248796397,248118129,247587326,247401658,247557811,248085474,248682677,248978380,248856284,248339489
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.725,44.051,44.783,45.972,47.592,49.549,51.696,53.847,55.843,57.603,59.085,60.303,61.344,62.281,63.134,63.915,64.631,65.278,65.857,66.377,66.844,67.26,67.627,67.949,68.231,68.473,68.673,68.831,68.954,69.054,69.145,69.242,69.355,69.496,69.67,69.885,70.14,70.428,70.737,71.063,71.397,71.732,72.061,72.381,72.689,72.985,73.271,73.553,73.835,74.119,74.409,74.708,75.013,75.321,75.629,75.928,76.21,76.47,76.704,76.912,
China,CHN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,10.1,9.6,8.6,7.9,7.1,6.1,5.1,4.1,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,
China,CHN,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,70.61,,,,,,,,73.02,,,,,,,,,,70.57,,,,,,,,,,63.73,,,,,,,,,,
China,CHN,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.53000069,17.40999985,18.71999931,20.29999924,21.87000084,22.92000008,23.31999969,23.57999992,23.79999924,24.42000008,24.60000038,25.45000076,26.10000038,27.05999947,27.78000069,28.46999931,28.55999947,29.18000031,29.92000008,30.29000092,31.15999985,31.38999939,33.47999954,35.31999969,36.77999878,37.90000153,39.18999863,39.75999832,41.22999954,
China,CHN,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.45999908,21.62999916,20.79000092,19.95999908,19.21999931,18.55999947,17.93000031,17.42000008,16.90999985,16.28000069,15.64000034,14.94999981,14.19999981,13.46000004,12.67000008,11.82999992,10.90999985,10.25,9.649999619,8.989999771,8.430000305,7.989999771,7.590000153,7.21999979,6.889999866,6.599999905,6.309999943,6.010000229,5.679999828,
China,CHN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.88000107,53.84999847,51.77999878,49.45999908,47.13999939,45.33000183,44.93999863,45.02999878,45.68000031,46,46.27000046,46.58000183,45.86000061,43.20999908,41.20000076,39.06000137,37.27999878,36.09000015,34.68999863,33.36999893,31.42000008,30.21999931,27.87999916,25.89999962,25.03000069,24.20000076,23.61000061,22.78000069,22.01000023,
China,CHN,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,,,,,,15.9,,,15.1,,,14.5,,,14.7,,,14.5,,14.3,14.6,14.7,15,15.2,15.3,15.3,,,,
China,CHN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.892273,133.8138428,152.0623322,170.950531,186.5805664,208.2489319,227.0512695,246.7405396,289.5706177,354.4398193,381.2937012,435.6901245,505.1409912,571.6217651,631.4486694,701.9383545,759.1862183,837.7727051,935.1928711,,
China,CHN,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.353581071,,,,,2.910431862,,2.831501007,,,,,1.661017656,,,,,,0.726408064,,,,,,,
China,CHN,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,18.4,16.8,15.4,14.1,13,12,11.1,10.3,9.5,8.7,8,7.4,6.9,6.4,6.1,5.9,5.5,5.2,4.9,4.7
China,CHN,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.213636364,0.213636364,0.213636364,0.213636364,0.213636364,0.213636364,0.213636364,0.2,0.186363636,0.172727273,0.159090909,0.145454545,0.131818182,0.118181818,0.104545455,0.090909091,0.077272727,0.063636364,,,
China,CHN,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.49750555,78.27981489,79.06212423,79.84443357,80.62674292,81.40905226,82.1913616,82.97367095,83.75598029,84.53828963,85.32059897,86.10290832,86.88521766,87.667527,88.44983635,89.23214569,90.01445503,90.79676437,,,
China,CHN,Number of maternal deaths,SH.MMR.DTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,9500,8800,8300,7800,7500,7200,6900,6900,6500,6200,6000,5700,5600,5400,5200,5000,4900,,,
China,CHN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,22.7,22.7,22.7,22.5,21.8,20.7,20,19.6,19.3,19,18.7,18.3,17.7,17.2,16.8,16.6,16.3,16,15.9,
China,CHN,Number of infant deaths,SH.DTH.IMRT,,,,,,,,,,,2369226,2222119,2060634,1890263,1716387,1546306,1390589,1255022,1143343,1056010,995962,963466,957675,973076,1003988,1044055,1083371,1111868,1121973,1108887,1070475,1011774,940804,867288,798547,739410,690088,647345,607688,569015,529199,489600,449780,412036,377302,345962,318349,293993,272926,254168,236400,219917,204137,189088,174536,160601,147325,134739,123080,112595,
China,CHN,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42726,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44400999,,,,,,,,,,
China,CHN,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,27.47035027,37.04608917,44.73149872,50.87950134,47.62525177,48.3989296,56.38742065,57.27209854,53.9721489,49.88985062,43.23553085,38.99174881,33.14825821,30.2906208,29.72543907,31.0157795,32.632061,34.71899033,36.24217987,36.47568893,36.7201004,38.98485184,42.09880066,44.97417831,46.59412003,50.35079956,54.85623932,57.4666214,,60.46417999,60.25989914,60.08422089,60.28450012,62.14112854,,,71.32845306,76.78765869,81.71283722,85.45140839,88.17340088,,,,,,,,,,
China,CHN,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,0.530610025,,,,,,,,,,,,,,,,,,3.082910061,,,,,,,,,,,,,,,,,,,,
China,CHN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8452,94.5802,96.13547,96.87553,96.82433,95.8694,94.73328,93.10675,91.30103,90.04399,89.34889,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.80683,22.26646,20.81602,19.6692,18.33993,17.66851,16.10864,15.00953,14.52665,12.99222,11.60312,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,,,,,,,,,,,,,,,40.72982,43.71677,45.21171,45.47199,45.37065,44.92888,44.85731,44.55733,43.9635,43.65776,43.72664,43.7978,44.77292,45.13537,45.35547,45.59413,45.88131,46.20002,46.48611,46.59839,46.82222,47.06759,47.29827,47.49917,47.62998,,,47.60193,,,,,46.7876,46.63158,46.46546,46.35395,46.23675,46.18944,46.19911,46.33465,46.33884,46.31926,46.33798,46.42197,46.47985,,
China,CHN,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,,,,,,,,,,,,,28.65497,25.0999,26.21564,27.13397,26.78614,28.43682,29.85501,28.01972,26.33308,26.80853,26.33372,26.36408,26.90835,26.92974,27.75315,27.66304,26.05641,26.31043,28.73313,29.79399,30.53278,30.52224,30.98329,30.00607,28.48124,27.44985,26.66438,26.20314,,,,,22.88608,22.42936,22.38452,22.71068,24.03674,23.15033,23.01143,22.26595,21.03872,19.93141,19.07577,18.06286,17.37685,,
China,CHN,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.78333827,,,,,,,
China,CHN,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,,,,,,,,,,,,,,,,,,,,,,,2986342980,3191428953,2981472718,1904769129,3477601890,2054997202,3438304921,3116249162,2696610227,8088559234,10300924702,9506267929,13552609767,12626388663,17682929087,42229589256,35879384183,42070177861,52247507312,68877116080,1.04686E+11,1.37126E+11,1.68288E+11,1.67045E+11,1.84171E+11,2.15745E+11,2.12689E+11,1.54399E+11,1.84396E+11,98315061346,13197719784,-32381982925,,,,,,,
China,CHN,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.885232916,8.383184341,6.383996334,6.977923935,7.723497494,7.315187453,8.782183022,9.734442151,9.802247316,10.27350184,12.63791724,14.09043299,9.510284289,8.021171439,9.810625426,8.47752085,8.099060985,6.616577726,7.888456196,5.962909359,6.245788517,6.696206999,5.776566415,5.894162254,
China,CHN,Gross domestic savings (current US$),NY.GDS.TOTL.CD,22158874835,9724613112,7150465326,9551685844,15998484747,23483135888,25967628528,21001854968,19231391295,24541109253,33430994796,36716927809,40606663467,50633817739,52008582368,62117317781,52610987957,64305787216,58743258467,66150858300,67495989500,65779071687,68568971469,75085127996,88994888904,1.08102E+11,1.05662E+11,1.01594E+11,1.18334E+11,1.24212E+11,1.31175E+11,1.45993E+11,1.71982E+11,1.85235E+11,2.36006E+11,3.00707E+11,3.45089E+11,3.88023E+11,4.06973E+11,4.09469E+11,4.41284E+11,5.09864E+11,5.73758E+11,6.96956E+11,8.75287E+11,1.04275E+12,1.30527E+12,1.7398E+12,2.30756E+12,2.54676E+12,3.10973E+12,3.76372E+12,4.16862E+12,4.62087E+12,4.97334E+12,5.08932E+12,5.05062E+12,5.55598E+12,6.24465E+12,6.28052E+12,
China,CHN,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71797E+12,1.88729E+12,2.20056E+12,2.71945E+12,3.56732E+12,4.86375E+12,6.13399E+12,7.18136E+12,7.9715E+12,8.51955E+12,9.05644E+12,1.0028E+13,1.10863E+13,1.21717E+13,1.37422E+13,1.6184E+13,1.87319E+13,2.19438E+13,2.70092E+13,3.19245E+13,3.48518E+13,4.12119E+13,4.8794E+13,5.3858E+13,5.92963E+13,6.43563E+13,6.88858E+13,7.46395E+13,8.32036E+13,9.19281E+13,9.90865E+13,
China,CHN,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4469029205,4431268080,4444262146,4116646640,4705410357,5872719236,6713531842,7216329534,7591757510,7977751851,8617602374,9090071885,9568731120,10246495668,11522974354,12646317504,14050952018,16774963981,21220713158,23211756452,27155826425,33658542211,38296877102,43184809917,47492877387,50936579800,51897301359,55868971505,62769078126,63626691011,
China,CHN,"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,,,,,,,,,,,,,,,,,,,96592192771,1.04171E+11,1.10486E+11,1.21077E+11,1.36397E+11,1.56356E+11,1.86663E+11,2.20475E+11,2.47633E+11,2.83989E+11,3.21395E+11,3.40158E+11,3.49236E+11,3.81381E+11,4.29436E+11,4.81698E+11,5.36459E+11,5.90549E+11,6.44972E+11,7.12251E+11,7.72095E+11,8.43507E+11,9.25972E+11,1.02097E+12,1.12803E+12,1.23564E+12,1.36068E+12,1.52884E+12,1.74493E+12,2.02536E+12,2.23754E+12,2.45204E+12,2.68913E+12,2.94427E+12,3.18023E+12,3.44416E+12,3.73147E+12,4.05897E+12,4.38759E+12,4.75043E+12,5.12968E+12,5.49803E+12,5.61349E+12
China,CHN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.97506997,32.09392433,32.45232806,32.38335312,32.1194116,31.59623809,31.61282168,32.06479119,31.52857787,30.67100807,30.39644421,28.95167058,28.06944224,28.10893687,27.84101115,26.77472177,26.17590672
China,CHN,Trade (% of GDP),NE.TRD.GNFS.ZS,8.734099721,7.360220725,6.960936156,6.865336858,6.633104293,6.828143022,6.729496479,6.253483447,6.220973568,5.453062889,4.952406018,4.920835199,5.755367497,8.000145127,10.33348658,9.554202994,8.836913605,8.384615385,9.650141541,11.08657813,12.42484853,14.89718198,19.69296831,17.92110271,19.03261174,20.71285501,19.88147995,24.85766508,30.06477059,25.1056952,24.27313211,25.9497241,30.14571645,36.05607787,35.76981499,34.27409603,33.81474547,34.53301736,32.42469627,33.52456673,39.41053879,38.52735928,42.74740363,51.803988,59.50552422,62.20789287,64.4788839,62.19336348,57.61271534,45.18487038,50.71707766,50.74090459,48.26752237,46.74437558,44.90521595,39.46416934,36.89441502,37.63241324,37.45624357,35.83741382,34.50688786
China,CHN,Gross capital formation (current US$),NE.GDI.TOTL.CD,23638552181,11415600751,7429488175,11034744346,14537455204,19089236587,23364741202,17391448452,17665853863,19933437103,30438112787,33570874888,35525455374,45658686850,47877399567,57259418523,51138650742,59267208456,56233026138,64710334643,66147553729,64535523825,65587896076,73648734594,89365467311,1.20899E+11,1.13467E+11,1.01876E+11,1.22063E+11,1.294E+11,1.23261E+11,1.35087E+11,1.66804E+11,1.92494E+11,2.26014E+11,2.85282E+11,3.24265E+11,3.4159E+11,3.58248E+11,3.73159E+11,4.06686E+11,4.76043E+11,5.31654E+11,6.57808E+11,8.18258E+11,9.22299E+11,1.09839E+12,1.43726E+12,1.94197E+12,2.31394E+12,2.83395E+12,3.52354E+12,3.94405E+12,4.44057E+12,4.80037E+12,4.78244E+12,4.7889E+12,5.29511E+12,6.08502E+12,6.17623E+12,
China,CHN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,6330000000,4770000000,4710000000,5000000000,5540000000,6310000000,6600000000,5880000000,5760000000,5980000000,5680000000,6850000000,8290000000,11690000000,13940000000,14300000000,13480000000,13970000000,16760000000,21170000000,27120000000,36760000000,59212326963,57305954613,69340054226,75856125625,90398903382,1.51965E+11,2.18329E+11,2.03483E+11,2.56949E+11,3.18815E+11,4.25818E+11,5.95825E+11,9.0158E+11,1.10111E+12,1.28714E+12,1.5539E+12,1.56268E+12,1.64489E+12,2.0952E+12,2.25187E+12,2.75626E+12,3.70775E+12,5.02697E+12,6.33697E+12,7.90747E+12,9.57067E+12,1.04082E+13,8.62576E+12,1.12036E+13,1.29637E+13,1.37298E+13,1.45865E+13,1.51302E+13,1.47099E+13,1.46177E+13,1.63847E+13,1.75694E+13,1.8247E+13,1.87926E+13
China,CHN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86871E+11,4.35193E+11,4.92265E+11,5.63677E+11,6.35946E+11,7.32673E+11,8.34665E+11,9.03681E+11,9.80035E+11,1.09634E+12,1.26485E+12,1.39055E+12,1.54152E+12,1.67366E+12,1.85356E+12,2.12448E+12,2.41022E+12,2.80439E+12,3.15282E+12,3.4587E+12,3.91486E+12,4.60825E+12,5.19944E+12,5.53664E+12,5.98863E+12,6.46118E+12,7.03535E+12,7.73372E+12,8.5708E+12,9.27204E+12,
China,CHN,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.38489248,13.96719585,14.47359756,17.1101275,15.05579812,14.35034075,15.42852257,15.25425377,14.45887051,13.43870236,12.85911436,11.69191317,11.98481017,11.87398319,11.63016226,11.58248752,10.97671859,10.95632439,10.53803234,8.375975063,8.091910287,7.642044825,6.790294665,6.545365377,6.542679792,6.579885385,6.099575261,6.044202883,5.892041859,5.562071401,5.403820141,
